Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,O,#,O,#,→,→,↑,O
# O,O,#,O,O,O,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

8,5,1,0,0,0,13.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,O,O,O,O
# O,O,P,O,O,O,#,O,O,O
# O,O,→,→,↓,#,P,#,O,O
# O,#,↑,O,↓,#,→,↓,#,O
# O,#,↑,O,↓,→,↑,↓,O,O
# O,O,↑,O,→,↑,D,→,↓,O
# S,→,↑,O,D,O,#,O,↓,O
# O,#,O,O,O,#,#,O,→,E
# O,O,O,O,O,O,O,O,O,O

9,5,1,0,0,0,12.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,D,#,#,O,#,O
# O,O,#,O,→,→,→,→,→,E
# O,O,O,#,↑,←,O,#,O,O
# O,P,#,O,P,↑,←,←,#,O
# O,→,→,↓,→,→,↓,↑,←,O
# O,↑,O,→,↑,↓,←,P,↑,O
# S,↑,O,D,O,↓,D,#,↑,O
# O,O,O,#,O,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

10,5,1,0,0,0,14,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,O,#,P,O,#,O
# O,#,#,→,↓,O,→,↓,O,O
# O,O,→,↑,↓,#,↑,↓,O,O
# O,#,↑,D,→,→,↑,↓,#,O
# O,#,↑,↓,←,←,←,←,O,O
# O,O,↑,↓,O,O,O,#,#,O
# S,→,↑,→,→,→,→,→,→,E
# O,#,#,D,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

11,5,1,0,0,0,12,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,↓,←,←,←,←,←,↓,O
# O,↑,↓,#,→,→,↓,↑,↓,O
# O,↑,↓,#,↑,P,→,↑,↓,O
# O,↑,←,D,↑,←,P,O,↓,O
# O,#,D,O,→,↑,#,#,→,E
# O,#,#,→,↑,P,O,#,#,O
# S,→,→,↑,D,#,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

12,5,1,0,0,0,16.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,↓,P,#,O
# O,→,↑,P,↓,←,←,#,O,O
# O,↑,←,←,↓,O,O,#,O,O
# O,D,O,↑,↓,O,#,O,#,O
# O,#,O,↑,↓,#,#,O,#,O
# O,O,O,↑,↓,#,O,#,→,E
# S,→,→,↑,↓,#,O,O,↑,O
# O,O,O,D,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

13,5,1,0,0,0,12,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,→,↓,O
# O,D,↑,←,←,←,P,O,↓,O
# O,O,#,#,D,↑,←,←,↓,O
# O,#,O,P,O,#,P,↑,↓,O
# S,→,→,→,→,→,→,↑,→,E
# O,#,O,O,#,D,O,#,O,O
# O,#,O,#,O,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

14,5,1,0,0,0,16.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,←,←,←,←,←,O,↓,O
# O,D,#,→,→,→,↑,P,→,E
# O,#,#,↑,D,#,O,#,O,O
# O,#,D,↑,←,←,←,←,←,O
# O,P,→,→,→,→,→,→,↑,O
# O,→,↑,#,O,#,#,#,P,O
# S,↑,O,O,O,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

15,5,1,0,0,0,10,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,O,O,#,O,O,O
# O,O,O,O,P,O,O,O,→,E
# O,#,→,→,↓,#,O,#,↑,O
# S,→,↑,D,→,↓,O,O,↑,O
# O,O,#,O,O,↓,O,#,↑,O
# O,O,O,O,#,↓,O,→,↑,O
# O,O,O,#,O,→,→,↑,D,O
# O,O,O,#,O,P,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

16,5,1,0,0,0,21.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,O,#,#,#,#,O,O,O
# O,↓,O,O,#,#,#,D,O,O
# O,↓,O,#,O,#,O,→,↓,O
# O,→,→,→,→,↓,O,↑,↓,O
# O,P,↓,←,←,←,O,↑,↓,O
# O,↓,←,O,O,D,#,↑,↓,O
# O,→,→,→,→,→,→,↑,↓,O
# O,P,O,O,#,#,O,#,→,E
# O,O,O,O,O,O,O,O,O,O

17,5,1,0,0,0,12.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,P,O,#,O,#,#,O
# O,O,O,→,→,→,→,→,↓,O
# O,#,O,↑,O,#,#,D,↓,O
# O,O,O,↑,#,O,O,O,↓,O
# S,→,↓,↑,←,←,#,O,↓,O
# O,#,↓,#,D,↑,O,O,↓,O
# O,#,→,→,→,↑,O,O,↓,O
# O,O,P,O,#,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

18,5,1,0,0,0,11.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,O,O,O,O
# O,O,P,O,O,O,O,#,#,O
# S,→,→,→,→,→,↓,O,#,O
# O,#,O,O,O,D,↓,O,O,O
# O,O,↓,←,←,←,←,#,O,O
# O,O,→,→,↓,#,#,O,→,E
# O,O,P,#,→,→,→,→,↑,O
# O,#,#,#,D,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

19,5,1,0,0,0,6,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,#,#,O,#,O
# O,O,O,O,#,O,P,O,O,O
# O,O,O,O,#,D,→,→,→,E
# O,D,→,→,→,→,↑,#,O,O
# S,→,↑,#,O,O,O,#,#,O
# O,O,P,O,O,O,O,O,O,O
# O,O,O,O,#,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

20,5,1,0,0,0,13.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,P,#,#,O,O,#,O
# O,#,O,→,→,→,→,↓,O,O
# O,#,O,↑,O,O,O,↓,O,O
# O,#,P,↑,←,←,O,↓,O,O
# O,O,→,→,↓,↑,#,↓,→,E
# O,O,↑,O,→,↑,#,↓,↑,O
# O,O,↑,O,D,O,#,→,↑,O
# S,→,↑,O,#,#,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

21,5,1,0,0,0,9,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,#,O,O,#,O,O,O,O
# S,→,→,→,→,→,↓,#,O,O
# O,O,O,O,#,D,↓,#,O,O
# O,O,P,↓,←,←,←,O,O,O
# O,O,#,↓,D,#,O,#,#,O
# O,#,#,→,→,→,→,→,↓,O
# O,O,O,P,#,O,D,O,↓,O
# O,O,O,O,#,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

22,5,1,0,0,0,11,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,O,O,D,#,O
# O,O,O,O,O,O,P,→,↓,O
# O,#,O,O,O,O,→,↑,↓,O
# S,↓,P,O,O,O,↑,←,↓,O
# O,→,→,→,→,→,↓,↑,↓,O
# O,O,O,#,O,O,→,↑,↓,O
# O,O,#,#,O,O,D,O,↓,O
# O,#,#,O,O,#,#,#,→,E
# O,O,O,O,O,O,O,O,O,O

23,5,1,0,0,0,7,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,O,O,O,#,O,O
# O,#,O,↓,#,O,O,#,O,O
# O,O,#,↓,O,O,D,O,O,O
# O,O,O,→,→,→,→,→,↓,O
# O,O,O,P,O,#,O,D,→,E
# O,#,O,O,#,#,O,O,P,O
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

24,5,1,0,0,0,14,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,P,O,O,O,D,O,O
# O,O,↓,#,#,#,O,→,↓,O
# O,#,→,↓,O,#,#,↑,→,E
# O,O,D,↓,O,O,#,↑,O,O
# O,#,↓,←,D,O,O,↑,←,O
# O,#,↓,#,→,→,→,→,↑,O
# O,O,→,→,↑,O,O,O,P,O
# O,O,P,#,#,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

25,5,1,0,0,0,8.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,O,O,O,#,O,O
# O,O,O,O,O,O,#,O,#,O
# O,#,P,→,→,↓,P,O,→,E
# O,O,→,↑,D,→,↓,D,↑,O
# O,#,↑,O,O,O,→,→,↑,O
# S,→,↑,O,#,O,O,O,O,O
# O,#,O,#,O,#,O,#,O,O
# O,O,O,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

26,5,1,0,0,0,9.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,#,O
# O,O,O,O,#,#,#,#,#,O
# O,O,#,O,P,#,O,D,O,O
# O,O,O,#,→,→,→,→,→,E
# S,→,↓,#,↑,←,←,←,O,O
# O,O,→,→,→,→,→,↑,#,O
# O,O,P,O,O,O,O,D,#,O
# O,O,O,O,O,O,O,O,O,O

27,5,1,0,0,0,8.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,#,#,O,O
# O,#,O,P,O,#,O,#,O,O
# S,↓,P,→,→,↓,P,O,O,O
# O,→,→,↑,O,→,→,→,↓,O
# O,#,D,O,O,O,D,O,↓,O
# O,#,O,O,#,O,O,O,→,E
# O,#,O,#,#,O,O,O,D,O
# O,O,O,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

28,5,1,0,0,0,11,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,↓,O,O,#,O
# O,#,O,O,#,↓,#,O,O,O
# O,O,#,O,O,↓,O,O,#,O
# O,#,D,↓,←,←,O,O,D,O
# O,O,O,↓,#,P,#,O,→,E
# O,#,O,↓,O,O,O,O,↑,O
# O,#,O,→,→,→,→,→,↑,O
# O,O,O,P,O,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

29,5,1,0,0,0,7.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,#,O,O,#,O
# S,↓,P,#,O,#,O,O,O,O
# O,→,↓,P,O,O,#,O,O,O
# O,D,↓,#,O,O,O,#,O,O
# O,O,↓,O,O,O,O,O,#,O
# O,#,→,→,→,→,→,→,↓,O
# O,O,D,O,O,O,O,O,→,E
# O,O,O,O,O,#,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

30,5,1,0,0,0,13,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,#,#,D,O,O,O
# O,O,O,O,P,→,→,↓,#,O
# O,P,O,#,→,↑,P,↓,O,O
# O,→,→,↓,↑,↓,←,←,#,O
# O,↑,O,→,↑,↓,O,O,O,O
# O,↑,O,D,#,→,→,→,↓,O
# O,↑,#,#,O,D,O,O,↓,O
# S,↑,#,O,O,O,#,O,→,E
# O,O,O,O,O,O,O,O,O,O

31,5,1,0,0,0,7,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,D,O,O,O
# O,O,O,O,O,#,→,→,↓,O
# O,O,#,O,O,O,↑,#,→,E
# O,O,O,P,→,→,↑,O,O,O
# S,→,→,→,↑,P,#,O,O,O
# O,O,O,D,O,#,O,#,#,O
# O,#,O,O,O,O,O,O,#,O
# O,O,#,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

32,5,1,0,0,0,10,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,#,O,O
# O,O,O,O,P,O,#,O,O,O
# O,O,O,#,→,→,↓,D,O,O
# O,O,O,O,↑,O,→,→,→,E
# O,O,O,O,↑,←,#,O,#,O
# S,→,→,→,↓,↑,←,#,O,O
# O,O,#,O,→,→,↑,D,O,O
# O,O,#,O,P,#,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

33,5,1,0,0,0,8.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,O,#,O,O
# O,#,P,#,O,#,O,O,O,O
# S,→,↓,O,O,O,O,O,#,O
# O,↓,←,#,O,P,O,#,#,O
# O,↓,O,#,O,→,↓,D,O,O
# O,→,→,→,→,↑,→,→,→,E
# O,D,O,#,O,O,O,O,O,O
# O,#,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

34,5,1,0,0,0,11,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,#,O,O,#,O
# O,O,O,D,#,#,O,#,O,O
# O,#,O,→,→,→,→,→,↓,O
# O,#,D,↑,←,←,←,←,→,E
# O,P,→,→,→,→,↓,↑,#,O
# S,→,↑,O,O,O,→,↑,#,O
# O,O,#,O,O,O,P,O,O,O
# O,O,O,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

35,5,1,0,0,0,14,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,→,→,→,→,↓,O
# O,O,O,→,↑,D,#,O,↓,O
# O,O,#,↑,P,O,O,#,↓,O
# O,#,P,↑,←,←,O,O,↓,O
# O,#,→,→,↓,↑,O,O,↓,O
# O,#,↑,O,→,↑,O,O,→,E
# O,#,↑,O,D,O,#,O,#,O
# S,→,↑,#,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

36,5,1,0,0,0,8,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,O,O,O,#,O,O
# O,#,O,#,O,O,P,O,D,O
# O,O,O,O,O,O,→,→,↓,O
# O,O,O,O,O,O,↑,O,→,E
# O,O,#,O,#,O,↑,#,O,O
# O,O,#,#,#,O,↑,←,←,O
# O,P,O,O,#,O,#,D,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

37,5,1,0,0,0,15.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,O,#,→,E
# S,→,→,↓,#,#,O,#,↑,O
# O,#,O,↓,#,O,O,#,↑,O
# O,#,#,→,→,→,→,↓,↑,O
# O,#,O,P,↓,←,←,←,↑,O
# O,O,O,↓,←,O,O,D,↑,O
# O,O,O,→,→,→,→,→,↑,O
# O,O,O,P,O,#,D,#,O,O
# O,O,O,O,O,O,O,O,O,O

38,5,1,0,0,0,15.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,O,D,O,O
# O,O,O,#,#,D,#,→,↓,O
# O,#,#,#,O,→,↓,↑,↓,O
# O,#,O,O,#,↑,↓,↑,↓,O
# O,#,#,P,O,↑,↓,↑,↓,O
# S,→,→,→,→,↑,↓,↑,↓,O
# O,O,#,P,↓,←,←,↑,→,E
# O,O,O,#,→,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

39,5,1,0,0,0,9,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,O,#,O,O,O,O
# O,O,D,→,→,→,→,↓,O,O
# S,→,→,↑,#,O,O,↓,→,E
# O,#,O,O,O,#,↓,←,↑,O
# O,#,#,O,O,↓,←,P,↑,O
# O,#,#,O,O,↓,D,O,↑,O
# O,O,O,O,#,→,→,→,↑,O
# O,#,#,O,#,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

40,5,1,0,0,0,13,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,O,#,#,O
# O,O,O,O,O,O,#,O,O,O
# O,O,O,O,#,O,O,O,→,E
# O,O,O,P,O,#,P,O,↑,O
# O,#,O,→,→,↓,→,↓,↑,O
# O,#,O,↑,O,→,↑,→,↑,O
# S,→,→,↑,#,D,O,D,#,O
# O,P,#,D,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

41,5,1,0,0,0,13.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,#,#,#,#,O
# O,O,O,O,P,#,O,#,O,O
# O,O,→,→,↓,O,#,P,#,O
# O,→,↑,D,→,→,→,↓,#,O
# O,↑,P,#,O,↓,←,←,O,O
# O,↑,←,D,O,↓,D,O,O,O
# S,→,↑,O,O,→,→,→,↓,O
# O,O,#,O,O,O,O,#,→,E
# O,O,O,O,O,O,O,O,O,O

42,5,1,0,0,0,14.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,D,#,O,O,O,#,O,O
# O,#,→,→,→,→,→,→,↓,O
# O,O,↑,←,←,←,O,#,→,E
# S,→,→,→,↓,↑,O,#,#,O
# O,O,↓,←,←,↑,←,←,←,O
# O,O,↓,#,P,#,#,P,↑,O
# O,O,→,→,→,→,→,→,↑,O
# O,O,D,O,#,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

43,5,1,0,0,0,10,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,O,O,O,#,O,O,O
# O,O,↓,#,O,O,O,O,O,O
# O,#,→,↓,#,O,#,#,O,O
# O,O,P,↓,P,O,#,O,#,O
# O,O,O,↓,→,→,↓,O,O,O
# O,O,O,→,↑,O,↓,#,#,O
# O,O,O,D,O,#,→,→,→,E
# O,#,O,#,O,O,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

44,5,1,0,0,0,13.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,#,#,O
# O,O,O,O,#,#,O,O,#,O
# S,↓,→,→,→,→,→,→,↓,O
# O,↓,↑,D,#,#,O,#,↓,O
# O,↓,↑,←,←,O,O,#,↓,O
# O,→,↓,D,↑,←,←,O,↓,O
# O,P,→,→,→,→,↑,P,↓,O
# O,O,#,O,#,#,#,O,→,E
# O,O,O,O,O,O,O,O,O,O

45,5,1,0,0,0,11.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,D,O,O,#,O,→,E
# O,O,O,→,↓,O,#,O,↑,O
# O,P,#,↑,↓,O,O,#,↑,O
# S,→,→,↑,↓,O,O,O,↑,O
# O,↓,←,←,←,#,#,O,↑,O
# O,↓,P,#,O,#,#,O,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,#,O,D,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

46,5,1,0,0,0,12.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,O,D,O,#,#,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,O,O,O,O,O,O,↓,O
# O,↑,O,O,O,O,O,#,↓,O
# S,↑,#,O,O,#,#,O,↓,O
# O,O,#,O,D,↓,←,←,←,O
# O,#,O,O,#,→,→,↓,P,O
# O,O,#,O,#,#,#,→,→,E
# O,O,O,O,O,O,O,O,O,O

47,5,1,0,0,0,10,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,O,D,#,O,#,O
# O,D,↓,←,O,→,→,→,↓,O
# O,#,↓,P,O,↑,←,O,→,E
# O,O,→,→,→,↓,↑,O,#,O
# O,O,O,O,O,→,↑,#,#,O
# O,O,O,O,#,P,O,O,O,O
# O,O,O,O,#,O,#,O,#,O
# O,O,O,O,O,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

48,5,1,0,0,0,11,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,P,#,O,O,D,O
# O,#,O,#,→,→,→,→,↓,O
# O,O,O,O,↑,←,←,O,↓,O
# O,O,O,O,→,→,↑,D,↓,O
# S,→,→,→,↑,P,O,O,↓,O
# O,O,O,#,O,#,O,O,↓,O
# O,#,#,#,#,O,O,O,→,E
# O,#,O,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

49,5,1,0,0,0,12.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,D,O,O,O,O
# O,#,#,O,O,→,→,→,↓,O
# O,O,O,#,O,↑,#,O,↓,O
# O,#,P,#,O,↑,O,#,↓,O
# S,→,↓,#,O,↑,←,O,↓,O
# O,#,→,→,→,↓,↑,O,→,E
# O,#,D,O,#,→,↑,O,O,O
# O,O,O,O,O,P,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

50,5,1,0,0,0,16.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,#,D,#,#,O,O,#,O
# S,→,→,→,→,→,↓,P,O,O
# O,#,#,#,O,#,→,→,↓,O
# O,#,#,O,↓,←,←,←,←,O
# O,↓,←,←,←,#,O,O,D,O
# O,↓,D,O,P,O,O,O,#,O
# O,→,↓,P,O,→,→,→,→,E
# O,#,→,→,→,↑,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

51,5,1,0,0,0,9,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,→,→,→,↓,O,D,O
# O,#,O,↑,P,O,↓,#,→,E
# O,O,#,↑,←,←,→,→,↑,O
# O,O,#,O,D,↑,P,O,#,O
# O,O,O,O,O,↑,O,#,#,O
# O,O,O,D,#,↑,#,O,O,O
# O,P,#,→,→,↑,O,O,O,O
# S,→,→,↑,#,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

52,5,1,0,0,0,9.5,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,O,O,O,O,#,#,O,O
# O,→,→,→,↓,O,O,#,→,E
# O,P,O,D,↓,O,O,#,↑,O
# O,O,#,#,↓,#,O,O,↑,O
# O,O,#,O,→,→,↓,O,↑,O
# O,O,O,O,P,O,→,→,↑,O
# O,O,O,O,O,#,D,#,O,O
# O,O,#,O,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

53,5,1,0,0,0,17,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,D,→,→,→,→,↓,O
# O,O,O,→,↑,P,#,#,↓,O
# O,O,D,↑,←,←,←,O,↓,O
# O,#,#,O,#,P,↑,←,↓,O
# O,O,#,O,O,→,↓,↑,↓,O
# O,#,#,#,→,↑,↓,↑,→,E
# O,#,#,O,↑,D,→,↑,P,O
# S,→,→,→,↑,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

54,5,1,0,0,0,16,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,↓,#,→,E
# O,O,O,P,O,D,↓,O,↑,O
# O,↓,←,←,←,←,←,#,↑,O
# O,↓,#,O,O,P,O,O,↑,O
# O,↓,O,O,#,#,#,#,↑,O
# O,↓,#,O,O,#,#,#,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,D,#,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

55,5,1,0,0,0,11,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,O,#,D,#,O
# O,O,P,O,O,O,O,→,↓,O
# S,→,↓,O,O,O,O,↑,↓,O
# O,↓,←,#,O,O,O,↑,↓,O
# O,↓,#,O,O,P,O,↑,→,E
# O,→,→,→,→,→,→,↑,O,O
# O,D,#,O,O,O,#,#,#,O
# O,O,O,#,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

56,5,1,0,0,0,14,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,D,O,O,O,O,O
# O,#,#,#,→,→,→,→,↓,O
# O,O,#,#,↑,O,#,O,↓,O
# O,#,O,O,↑,O,#,P,↓,O
# O,#,O,#,↑,←,←,←,→,E
# O,O,P,O,O,O,D,↑,←,O
# S,→,↓,O,O,#,O,P,↑,O
# O,D,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

57,5,1,0,0,0,10,0,0
# Map Data Below
